1544027339.000000, IBI
19.250881,0.437520
19.672776,0.421894
24.219859,0.390643
24.563624,0.343766
95.082477,0.453146
95.535623,0.453146
106.332992,0.500023
106.708009,0.375017
107.161155,0.453146
144.662872,0.609403
261.746356,0.921917
262.621396,0.875040
327.343109,0.453146
327.780629,0.437520
328.327529,0.546900
328.780675,0.453146
329.186943,0.406269
355.516273,0.421894
356.094425,0.578151
356.563196,0.468771
357.031968,0.468771
373.517097,0.468771
374.032746,0.515649
374.532769,0.500023
403.424716,0.515649
403.877862,0.453146
422.394335,0.421894
517.383058,0.375017
517.726824,0.343766
518.195595,0.468771
518.617489,0.421894
519.008132,0.390643
519.367524,0.359391
519.789418,0.421894
521.992644,0.437520
522.398912,0.406269
522.836432,0.437520
544.290540,0.375017
544.728060,0.437520
565.354004,0.421894
565.791524,0.437520
585.636182,0.468771
586.058076,0.421894
586.448719,0.390643
586.933116,0.484397
587.355011,0.421894
592.605251,0.468771
930.042572,0.406269
1099.847219,0.484397
1449.253838,0.578151
1449.956995,0.703157
1450.488270,0.531274
1451.097672,0.609403
1451.566444,0.468771
4886.989324,0.703157
4887.567475,0.578151
4888.161252,0.593777
5029.105204,0.562526
5101.045997,0.515649
5109.171369,0.703157
5109.812023,0.640654
5110.452678,0.640654
5111.108958,0.656280
5161.548767,0.671906
5165.830213,0.609403
5166.502118,0.671906
5176.377570,0.718783
5177.033850,0.656280
5177.643253,0.609403
5178.190153,0.546900
5178.783931,0.593777
5207.019598,0.625029
5207.738381,0.718783
5208.410287,0.671906
5381.168195,0.609403
5381.808849,0.640654
5382.371375,0.562526
5382.949526,0.578151
5383.496426,0.546900
5384.121455,0.625029
5384.840238,0.718783
5385.496518,0.656280
5386.074669,0.578151
5386.762201,0.687531
5387.324726,0.562526
6437.075903,0.656280
6437.607177,0.531274
6543.862041,0.671906
6544.487070,0.625029
6545.205853,0.718783
6545.877758,0.671906
6546.690295,0.812537
6547.393453,0.703157
6548.049733,0.656280
6548.674761,0.625029
6549.315416,0.640654
6550.049824,0.734409
6550.799859,0.750034
6551.424887,0.625029
7193.688662,0.640654
7194.251187,0.562526
7194.860590,0.609403
7570.752796,0.796911
8906.735825,0.718783
9134.855642,0.765660
9242.673077,0.625029
9243.282480,0.609403
9243.860631,0.578151
9244.423157,0.562526
9245.001308,0.578151
9245.610711,0.609403
9246.376371,0.765660
9247.048277,0.671906
9247.673306,0.625029
9248.282709,0.609403
9248.907737,0.625029
9249.642146,0.734409
9250.376554,0.734409
9251.017209,0.640654
9251.673489,0.656280
9252.298517,0.625029
9252.970423,0.671906
9253.548575,0.578151
9254.142352,0.593777
9261.080169,0.687531
9261.658321,0.578151
9262.205221,0.546900
9262.736495,0.531274
9263.345898,0.609403
9264.095932,0.750034
9267.892981,0.640654
9268.471133,0.578151
9269.080536,0.609403
9269.674313,0.593777
9270.393096,0.718783
9271.111879,0.718783
9271.861913,0.750034
9272.518193,0.656280
9273.174473,0.656280
9273.815127,0.640654
9274.518285,0.703157
9275.190190,0.671906
9275.877722,0.687531
9276.518376,0.640654
9277.112153,0.593777
9277.721556,0.609403
9278.330959,0.609403
9279.049742,0.718783
9279.674771,0.625029
9280.284173,0.609403
9280.924828,0.640654
9281.581108,0.656280
9282.299891,0.718783
9283.049925,0.750034
9283.721831,0.671906
9284.409362,0.687531
9285.065642,0.656280
9285.753174,0.687531
9286.440705,0.687531
9287.034482,0.593777
9287.643885,0.609403
9288.222037,0.578151
9288.925194,0.703157
9289.550223,0.625029
9290.269006,0.718783
9290.940911,0.671906
9291.581566,0.640654
9292.206594,0.625029
9292.909751,0.703157
9296.691175,0.609403
9297.363080,0.671906
9297.925606,0.562526
9298.488132,0.562526
9299.113160,0.625029
9897.109284,0.718783
9897.749938,0.640654
9898.593727,0.843789
9899.187504,0.593777
9899.875036,0.687531
9900.484438,0.609403
9901.015713,0.531274
9901.593864,0.578151
9902.218893,0.625029
9902.812670,0.593777
9903.406447,0.593777
9904.000224,0.593777
9904.515873,0.515649
9905.172153,0.656280
9905.734679,0.562526
9906.281579,0.546900
9906.797227,0.515649
9925.298074,0.593777
10086.367947,0.609403
10180.934776,0.625029
10181.528553,0.593777
10182.122330,0.593777
10182.872365,0.750034
10183.716153,0.843789
10184.669322,0.953169
10195.076048,0.578151
10195.716703,0.640654
10200.795060,0.687531
10201.482592,0.687531
10202.201375,0.718783
10202.920157,0.718783
10203.701443,0.781286
10204.310846,0.609403
10208.451661,0.593777
11120.493408,0.625029
11120.993431,0.500023
11121.509080,0.515649
11122.024728,0.515649
11132.837723,0.687531
11133.494003,0.656280
11134.181535,0.687531
11134.869066,0.687531
11135.556598,0.687531
11136.244129,0.687531
11136.884784,0.640654
11137.666069,0.781286
11138.525484,0.859414
11139.384898,0.859414
11140.166184,0.781286
11164.839188,0.515649
11587.530411,0.609403
11588.217943,0.687531
11907.123166,0.484397
12018.987661,0.640654
12019.597064,0.609403
12020.175215,0.578151
12020.737741,0.562526
12021.394021,0.656280
12022.034676,0.640654
12183.823331,0.812537
12184.604617,0.781286
12673.205107,0.375017
12869.167203,0.781286
12940.201705,0.343766
13010.548675,0.734409
13067.207518,0.562526
