1539435365.000000, 1539435365.000000, 1539435365.000000
32.000000, 32.000000, 32.000000
-2,-62,13
-1,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-1,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-1,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-63,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-1,-62,13
-1,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,14
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-1,-62,13
-2,-62,14
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-1,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-63,13
-2,-63,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-63,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-71,13
-2,-63,12
-2,-62,13
-2,-63,13
-2,-63,13
-2,-62,13
-1,-59,14
-2,-63,13
-2,-63,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,14
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-1,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-1,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,14
-2,-62,13
-2,-62,13
-2,-62,14
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,14
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
-2,-62,13
