1541859403.000000, 1541859403.000000, 1541859403.000000
32.000000, 32.000000, 32.000000
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-1,-60,1
-2,-62,2
-2,-63,0
-2,-62,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-62,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-1,-63,1
-2,-62,2
-2,-63,1
-2,-62,0
-2,-63,1
-2,-63,1
-2,-62,1
0,-62,0
-2,-63,0
-3,-63,0
-1,-63,1
-1,-63,1
-1,-62,2
-2,-63,1
-2,-62,1
-2,-63,0
-2,-63,1
-2,-63,2
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-1,-62,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-64,1
-1,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-62,1
-1,-63,1
-2,-62,1
-2,-62,1
-2,-63,0
-2,-63,1
-2,-62,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-62,1
-2,-62,2
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-62,1
-2,-62,1
-2,-63,0
-2,-62,1
-1,-63,2
-2,-63,0
-2,-62,1
-3,-63,0
0,-62,1
-1,-63,2
-1,-62,2
-2,-62,1
-3,-63,0
-1,-63,1
-2,-63,2
-1,-62,2
-1,-63,1
-2,-63,0
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,0
-2,-63,1
-2,-63,1
-1,-63,1
-2,-62,2
-2,-62,1
-2,-63,1
-2,-63,0
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-62,1
-2,-63,1
-1,-62,1
-2,-63,1
-2,-62,1
-2,-62,1
-1,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-62,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-62,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-62,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-62,1
-2,-63,1
-2,-63,1
-1,-63,2
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-63,1
-2,-63,1
-2,-63,1
-2,-63,1
-1,-62,1
