1539435433.000000, IBI
94.535578,0.312514
185.586620,0.343766
213.447271,0.390643
213.759785,0.312514
428.566493,0.375017
434.066744,0.328140
464.740023,0.421894
470.521538,0.453146
563.603924,0.375017
564.135198,0.531274
592.745883,0.546900
598.246135,0.453146
598.761783,0.515649
1225.649853,0.484397
1282.339948,0.343766
1464.082643,0.468771
1488.255624,0.375017
1488.786898,0.531274
1571.650066,0.484397
1572.150089,0.500023
1574.931467,0.546900
1604.339063,0.468771
1633.574776,0.609403
1636.324902,0.593777
1649.403625,0.500023
1651.669354,0.546900
1672.326550,0.546900
1677.248650,0.390643
1750.877020,0.484397
1751.502049,0.625029
1751.970820,0.468771
1786.222388,0.468771
1858.850713,0.343766
1907.352933,0.421894
1955.433259,0.390643
1955.839527,0.406269
2137.410339,0.515649
2139.222922,0.390643
2151.145342,0.375017
2160.536397,0.468771
2161.067672,0.531274
2287.073439,0.390643
2290.964242,0.484397
2351.170123,0.500023
2471.175617,0.484397
2548.757293,0.437520
2572.961526,0.359391
2632.323618,0.468771
2632.761138,0.437520
2782.502367,0.562526
2866.756224,0.359391
2867.099990,0.343766
2969.120285,0.437520
3062.046413,0.406269
3136.596701,0.343766
3137.049846,0.453146
3220.350534,0.375017
3321.464538,0.562526
3366.982246,0.390643
3391.842759,0.500023
3392.327157,0.484397
3392.983437,0.656280
3393.592839,0.609403
3394.170991,0.578151
3455.392543,0.453146
3898.990973,0.750034
3899.834762,0.843789
3900.772305,0.937543
3908.725794,0.875040
3954.134122,0.359391
4024.621724,0.421894
4133.626714,0.843789
4147.096080,0.796911
4147.877366,0.781286
4198.379678,0.500023
4330.979497,0.375017
4331.323263,0.343766
4333.167098,0.500023
4491.861861,0.640654
4551.333334,0.421894
4579.694007,0.468771
4749.889298,0.484397
4900.005544,0.859414
4900.896210,0.890666
5043.558990,1.531320
5093.998799,0.531274
5187.721839,0.390643
5262.834652,0.343766
5263.162792,0.328140
5267.913010,0.406269
5268.241150,0.328140
5628.617021,0.515649
5629.038915,0.421894
5629.507687,0.468771
5630.007710,0.500023
5825.329150,0.437520
5825.719793,0.390643
5828.282411,0.468771
5828.641802,0.359391
5904.270264,0.312514
5928.537000,0.468771
6128.983675,0.390643
6171.313738,0.312514
6228.175715,0.359391
6251.473657,0.359391
6271.365192,0.531274
6271.802712,0.437520
6272.287110,0.484397
6399.511683,0.625029
6509.157327,0.703157
6531.455223,0.359391
6538.705555,0.390643
6634.897458,0.609403
6775.185129,0.359391
6793.904736,1.390689
6877.236676,0.359391
6890.424779,0.328140
6890.893551,0.468771
7075.792639,0.531274
7101.856333,0.390643
7260.144828,0.421894
7303.584316,0.687531
7349.477042,0.437520
7402.307586,0.390643
7402.791983,0.484397
7403.198251,0.406269
7516.484687,0.406269
7573.409168,0.328140
7613.536005,0.578151
7614.239162,0.703157
7659.006836,0.312514
7667.632231,0.375017
7782.950009,0.578151
7783.528161,0.578151
7951.488974,0.359391
8287.160590,0.687531
8287.988753,0.828163
8288.926296,0.937543
8289.770084,0.843789
8290.426364,0.656280
8291.238901,0.812537
8313.177406,0.500023
8313.536797,0.359391
8313.927440,0.390643
8318.646406,0.343766
8318.958920,0.312514
8515.452290,1.093800
8594.909052,0.343766
8609.644101,0.437520
