1541859498.000000, 1541859498.000000, 1541859498.000000
32.000000, 32.000000, 32.000000
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-2,-62,5
-1,-63,4
-1,-63,6
-1,-62,5
-1,-63,5
-2,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-2,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-62,5
-1,-62,5
-1,-62,5
-1,-63,5
-1,-63,5
-1,-62,5
-1,-63,5
