1541859455.000000, 1541859455.000000, 1541859455.000000
32.000000, 32.000000, 32.000000
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-64,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-64,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-64,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
1,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,5
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,5
0,-63,6
0,-63,6
0,-63,6
0,-64,6
1,-63,6
0,-63,6
0,-64,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-64,6
0,-64,6
0,-63,6
1,-64,5
0,-63,6
1,-63,6
0,-63,6
0,-64,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
1,-63,6
0,-64,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
1,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
0,-63,6
